pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_POLYPRENOL_METABOLIC_PROCESS	0.00143605197175558	0.0208634774523415	0.45505986738723	-0.61322791460572	-1.81863329787213	24	DHDDS/AKR1C3/ALG3/DPAGT1/AKR1B10/DPM2/DPM3/ALG8
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.00364129498497458	0.0379489993401955	0.431707695803346	-0.490242314747214	-1.69223501685868	46	UROD/ABCC1/SPTA1/EIF2AK1/BDH2/TMEM14A/ALAD/TSPO/SLCO2B1/SLC11A2/ABCC2/HMOX1/HMBS/BLVRB/BLVRA/UROS/TMEM14C
GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	0.000568113928834727	0.0108858680773174	0.477270815362862	-0.768933973641428	-1.91078847929629	12	LGALS1/HLA-DRB1/CD74/CD4/LGALS9/SMPD1/TRIM38/P4HB
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.00181170105635389	0.0237883721745275	0.45505986738723	-0.509748641155764	-1.75956761464932	46	RHOA/HLA-DRA/CD86/IL18/HLA-DRB1/LILRB4/ANXA1/CCL19/NLRP3/CD83/NCKAP1L/LGALS9
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	1.15711917073148e-06	0.000134088071522622	0.643551836150722	0.314798001005254	1.5989830910682	491	TAF1/HECTD1/MID2/PPARA/RGMA/PTEN/CNOT1/CAPRIN1/ARIH1/MEFV/PLIN5/IGF1/AGO2/ABHD5/SORL1/ZYG11B/LRRK2/ADAM8/SLC4A4/SETD2/RAB3GAP1/EGLN2/CBFA2T3/DNAJB2/TRIM58/ZSWIM8/DHX36/AMER1/SMCR8/MOV10/METTL16/PIP4K2B/VPS13D/RB1CC1/SNX30/PIM2/SH3RF1/ORMDL3/CUL4A/DHX9/TNRC6B/ATM/ZC3HAV1/SGSM3/MIR223/USP13/HNRNPU/DVL1/VPS35/HSF1/LDLR/SMURF1/ITCH/CSNK2A1/MTDH/FOXO3/XIST/PRICKLE1/BNIP3L/KHSRP/RC3H2/C9orf72/AMBRA1/DDB1/HNRNPR/FOXO1/RNF217/CDKN1B/TNRC6C/ANKIB1/NPRL3/ROCK1/SVIP/SESN3/FBXL5/ATG2A/GSK3B/SH3GLB1/TRIB2/HIF1A/ADORA1/PTK2/ARNT/CNOT4/ABCD2/PUM2/CNOT6L/TRIM68/SIRT1/WAC/UPF1/TIPARP/TRIM23/SLC25A4/DET1/IRS1/ABCD1/BAG6/FURIN/PIK3CB/CSNK1E/GIGYF2/TFEB/TWIST1/DTX3L/AGTPBP1/TSC2/CEBPA/RNF41/ZFP36/EXOSC2/INSR/PATL2/CELF1/RNF144A/SAMD4B/YTHDF3/RDX/BTG2/ZC3H18/USP20/FYCO1/ULK2/MTOR/PRKAA2/RNF19B/BARD1/SUPV3L1/TARDBP/HTT
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	0.000341958357859749	0.00766963745485437	0.49849310876659	-0.578841228598865	-1.92626393931036	39	HLA-DRA/CD86/IL18/HLA-DRB1/ANXA1/CCL19/NLRP3/CD83/NCKAP1L/LGALS9
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.000108426656828355	0.00369029747401122	0.538434096309916	-0.639445269057515	-2.00989508821785	30	HLA-DRA/CD86/IL18/HLA-DRB1/ANXA1/CCL19/NLRP3/CD83/NCKAP1L/LGALS9
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	7.51137824813712e-08	1.21859593112278e-05	0.704975715167238	0.371443301306926	1.80806592837127	305	MID2/PPARA/RGMA/CNOT1/CAPRIN1/MEFV/PLIN5/IGF1/AGO2/ABHD5/LRRK2/ADAM8/SLC4A4/SETD2/RAB3GAP1/TRIM58/ZSWIM8/DHX36/SMCR8/MOV10/METTL16/PIP4K2B/VPS13D/RB1CC1/SNX30/PIM2/ORMDL3/DHX9/TNRC6B/ATM/ZC3HAV1/MIR223/HNRNPU/HSF1/ITCH/MTDH/FOXO3/XIST/BNIP3L/KHSRP/RC3H2/C9orf72/AMBRA1/HNRNPR/FOXO1/TNRC6C/NPRL3/ROCK1/SVIP/SESN3/ATG2A/GSK3B/SH3GLB1/HIF1A/ARNT/CNOT4/ABCD2/PUM2/CNOT6L/TRIM68/SIRT1/WAC/UPF1/TRIM23/SLC25A4/IRS1/ABCD1/FURIN/PIK3CB/GIGYF2/TFEB/TWIST1/DTX3L/TSC2/ZFP36/EXOSC2/INSR/PATL2/CELF1/SAMD4B/YTHDF3/BTG2/ZC3H18/USP20/FYCO1/ULK2/MTOR/PRKAA2/SUPV3L1/TARDBP/HTT
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	0.000663294516188223	0.0119564978158818	0.477270815362862	-0.311853627492999	-1.47385502940264	356	MIF/BAD/HLA-DPB1/RHOA/LGALS1/HAVCR2/HLA-DRA/TYROBP/CD86/IL18/HLA-DQB1/HLA-DQA1/VAMP8/HLA-DRB1/PLEK/AIF1/HLA-DPA1/SPTA1/CD74/AKIRIN2/BST1/LILRB4/PYCARD/IL4I1/ANXA1/CCL3/CCL19/HLA-DRB5/CD4/HLA-DMB/CD209/NLRP3/CD83/NCKAP1L/LGALS9/CD276/B2M/EBI3/HLA-DQA2/SPI1/LAMP1/BTK/ITGB2/VNN1/CAV1/ACTB/FADD/TNFSF9/MAP3K8/HLA-DMA/TREM2/LEP/THBS1/HES1/GPR183/MAD2L2/CCL2/NCK1/MYD88/CD46/THY1/SYK/CCL21/CD70/IL12A/IL1RL1/TFRC/PLPP6/HLA-E/RIPK2/HLA-DOA/HLA-A/PDCD1LG2/LBP/PTPN11/LILRB1/TNIP2
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	0.00159794281516168	0.0219075709334983	0.45505986738723	-0.317768433793193	-1.47517513602299	286	FLOT1/BAD/HLA-DPB1/RHOA/LGALS1/HAVCR2/HLA-DRA/CD86/IL18/HLA-DQB1/HLA-DQA1/HLA-DRB1/AIF1/HLA-DPA1/SPTA1/CD74/LILRB4/PYCARD/IL4I1/ANXA1/CCL19/HLA-DRB5/CD4/HLA-DMB/CD209/NLRP3/CD83/NCKAP1L/LGALS9/CD44/CD276/B2M/EBI3/HLA-DQA2/ITGB2/VNN1/CAV1/FSTL3/ACTB/FADD/GCNT1/TNFSF9/MAP3K8/HLA-DMA/LEP/HES1/CCL2/NCK1/CD46/THY1/SYK/GCNT2/CCL21/CD70/IRAK1/IL12A/KIFAP3/TFRC/HLA-E/PDPN/RIPK2/HLA-DOA/HLA-A/PDCD1LG2/PTPN11/LILRB1
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	0.0018046301476163	0.0237883721745275	0.45505986738723	0.271943198692307	1.35591188866858	386	PDE3A/WNT3/ROBO1/ADIPOQ/CAPRIN1/CHODL/VEGFA/BRAF/PRKDC/BCL6/MECP2/ADAM8/TGM2/FZD4/SOX12/PLXNC1/GOLGA4/SPEN/DHX36/SMARCC2/ITPKB/SEMA4D/RB1/CDKL5/GLI3/IL7R/SRRT/PCK1/ADNP/CREB1/PRKCA/RUNX1/NEDD9/XBP1/PRMT5/DICER1/ARID2/MME/HSF1/SMURF1/XRCC6/SMARCA2/FOXO3/BMPR2/AMBRA1/PHF10/FES/ZBTB7B/PTPRC/NIN/CUL7/PPARGC1B/STAT5B/HIF1A/LEF1/PRKCZ/ZBTB16/ZBTB1/SHANK3/RET/RHOH/TESPA1/ZAP70/HLX/HDAC1/SRF/PLXNA3/BCL2/ACIN1/AGER/EPHA4/ZNF335/ARID1A/NOTCH1/GDI1/NOTCH2/ARID1B/ADD1/FOXP3/AP3D1/EIF4G2/CX3CL1/PRKCH/GFAP/AMIGO1/ZMIZ1/MTOR/KITLG/KDM1A/ANKRD27/MALT1/PLXNB3
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	0.000846173491392821	0.0139653457115175	0.477270815362862	0.360274009148473	1.57186189839102	134	S100A8/WNT3/VEGFA/IGF1/MECP2/S100A9/GOLGA4/SYT17/SEMA4D/CDKL5/ADNP/ITSN2/SMURF1/CSNK2A1/BMPR2/DDX3X/RNF157/ZNF639/EDN1/PUM2/USP47/SRF/BCL2/EIF4G1/GDI1/ADAM10/EIF4G2/EXOSC2/TAF9B/MTOR/MAP2K5/SUPV3L1/NCBP1/INO80/TWF2/SFRP2/EGFR/UCN/EXTL3/MEGF8/RPTOR
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	0.000563654027818131	0.0108858680773174	0.477270815362862	-0.471195663132391	-1.77090134277167	64	HLA-DRA/TYROBP/HFE/CD1E/HLA-DRB1/CD1C/P2RX7/B2M/SPI1/LAMP1/FADD/FCER2/ULBP3/SYK/IL12A/HLA-E/MR1/HLA-A/ITGAM
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.000293589351443362	0.00690311578545462	0.49849310876659	0.301866759897559	1.47682856177903	315	RGS2/NDRG4/RGMA/WNT3/ROBO1/CAPRIN1/CHODL/VEGFA/BRAF/CAMK1/EP300/S100A9/FZD4/PIK3R1/KIDINS220/AUTS2/RAPGEF2/PLXNC1/GOLGA4/SERPINI1/CDC42EP3/DHX36/CDC42EP4/SEMA4D/SETX/CDKL5/F2RL1/ADNP/NEDD9/PIK3CA/MAGI2/DVL1/SMURF1/AP2A1/RREB1/BMPR2/ALK/FES/NIN/TNN/CUL7/FNBP1L/GSK3B/RAPGEF1/ARHGAP35/RET/PUM2/ATMIN/RAB8B/SRF/PLXNA3/TWF1/EPHA4/CORO1B/GDI1/WASF2/ARAP1/EIF4G2/NCKIPSD/CX3CL1/PACSIN1/CCP110/AMIGO1/AKIRIN1/ATP7A/ARHGEF7/MTOR/KDM1A/STK24/ANKRD27/IGF1R/HTT/PLXNB3/PLCE1/TWF2/NFE2L2/ABL1/MEGF8/TBC1D24/EPHA3/PPP1R35/OBSL1/DVL2/MARK2/ABL2/ATP8A2/PTPRD/NLGN1
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	3.71523205905124e-07	5.65063575981324e-05	0.674962860011025	0.5163397905957	2.1356651210577	93	LPIN1/THRA/ADIPOQ/HADH/VEGFA/GJA1/OGT/ZNF516/ELOVL6/HSF1/ALMS1/FABP5/GADD45G/PLAC8/ALPL/KSR2/TSHR/GRB10/EHMT1/FFAR4/PER2/ZBTB7B/PDGFC/DYNC1H1/PPARGC1B/EBF2/ADIPOR1/FABP4/SCD/PRLR/ELOVL3/PRKAB2/CPT2/KDM1A/IGF1R/JAK2/KDM6B/PPARGC1A/LEPR
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.00435871461345374	0.042856290956928	0.407017918923954	-0.278974034060534	-1.34030135063948	425	CLU/MIF/FLOT1/HLA-DPB1/HAVCR2/ATP6AP2/TYROBP/CD86/IL18/HSPB1/AIF1/FCER1G/HLA-DPA1/CYBA/HRAS/CD74/AKIRIN2/IL17D/PYCARD/ANXA1/LUM/CCL3/CCL19/CD14/CD4/CSF1R/RAB1A/P2RX7/HTR2B/C3AR1/NLRP3/CD83/CD84/LGALS9/TRIM16/TLR7/PARK7/CD276/B2M/EBI3/TRIM6/BTK/POU2F2/ARRDC4/FADD/GAPDH/LACC1/PTGER4/CCBE1/ALOX15B/TREM2/LEP/THBS1/SERPINE1/IRF5/IKBKE/PANX2/TRPV4/MYD88/IL20RB/SAA1/SOD1/LAMTOR5/HMOX1/CD46/HGF/SYK/MAPK9/IRAK1/LY96/F2R/IL12A/RAB7B/IL1RL1/LAPTM5/TUSC2/HLA-E/SPTBN1/S100A13/RIPK2/TLR3/ISG15/PQBP1/HLA-A/LBP/PTPN11/LILRB1/SETD4/CHI3L1/ZP3/SPHK1/MCOLN2/CYBB/BATF/NLRC4/NAIP
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.000176985652631287	0.0051273164961695	0.518848077743792	0.347714495841923	1.62710525718877	214	IL1RAP/ESR1/TAF1/MID2/S100A8/MBTPS2/PTEN/MAVS/IRAK3/EP300/PLPP3/AGT/S100A9/ADAM8/FZD4/PPARG/TRIM58/TP53BP1/ABRA/HDAC5/DHX9/TRIM37/STK3/RPS6KA5/LRP6/TRIM25/HSF1/IL18RAP/ESR2/MTDH/EIF2AK2/ALK/TERF2IP/HDAC4/FLOT2/TIRAP/PPARGC1B/EDN1/PRKCZ/ARHGEF2/TRIM68/SRF/AGER/PHB2/PRKD2/FER/CX3CL1/PRKCH/HIPK2/ATF2/RPS3/MALT1/ANKRD42/TRIM62/TLR4/CD40/CRTC3/PPARGC1A/JMY/DVL2/CX3CR1/NPM1/NFAM1/RELA
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	9.28048286641535e-06	0.0006819133504834	0.593325476396405	0.343964350406474	1.64451170502332	270	SMCHD1/LPIN1/ATRX/FGF10/FUS/PRKDC/CTC1/TRRAP/MECP2/BRPF3/MYC/SMARCA5/EYA1/TERF1/DHX36/SMARCC2/BCAR3/TP53BP1/RIF1/DHX9/SPIDR/ATM/TOP2B/ARID2/CCT4/SMOC2/HSF1/HNRNPA1/SMARCA2/UIMC1/PIAS4/RAD50/KAT7/MMS19/MAP3K4/TERF2IP/PHF10/PTPRC/TRIM28/PARP1/OTUD4/TNKS2/KLF4/EP400/CCDC117/NPAS2/HNRNPA2B1/DPF2/SIRT1/HELQ/DDX11/MBTD1/RNF168/ARID1A/EPC2/HMBOX1/PRKD2/ARID1B/TNFSF13/WIZ/NAF1/MAPKAPK5/NFRKB/ERCC6/RPS3/TNKS/IGF1R/INO80/CD40/EGFR/UCN/PPARGC1A/INO80B/WRN/KMT5B/SMARCC1/MAP2K4/YY1/TBX21/USP1/EPC1/RTEL1/CDK2/PARN/MAPK1/ACTR5/EYA2/TNFSF4/CCT2/SMARCE1/XRCC5/HSP90AB1/ZCWPW1/AKT1/ACTR8/FAF1
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	0.00236252422660927	0.028185957790047	0.431707695803346	0.367192604345689	1.5749568806093	117	SMCHD1/FGF10/FUS/PRKDC/TRRAP/EYA1/SMARCC2/RIF1/DHX9/SPIDR/TOP2B/ARID2/SMARCA2/UIMC1/PIAS4/MMS19/PHF10/TRIM28/PARP1/EP400/CCDC117/NPAS2/DPF2/SIRT1/HELQ/DDX11/MBTD1/RNF168/ARID1A/EPC2/ARID1B/NFRKB/ERCC6/RPS3/INO80/EGFR/INO80B/KMT5B/SMARCC1/YY1/USP1/EPC1
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	0.000359669845523894	0.00791859374352477	0.49849310876659	0.473604764366674	1.82928223764164	61	MED16/CDK12/MED29/MED14/ELL2/LDB1/MED9/SCAF8/CCNT1/KAT7/PARP1/MED26/CCNT2/MED23/BRD4/SUPT6H/MED22/ERCC6/PWWP2A/MED25/NCBP1/THOC5/ALYREF/CDK13/CDK9/ELL3/HMGN1/ELL/MED1/SUPT16H/TCERG1
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	0.00258907190304677	0.0300546339021074	0.431707695803346	0.411367860998815	1.67155538428508	78	SMCHD1/FUS/PRKDC/TRRAP/SMARCC2/RIF1/SPIDR/TOP2B/ARID2/SMARCA2/PIAS4/MMS19/PHF10/PARP1/EP400/DPF2/SIRT1/HELQ/DDX11/MBTD1/ARID1A/EPC2/ARID1B
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	0.00033685450177229	0.00759514992982527	0.49849310876659	-0.399295893404758	-1.69155979641656	136	CLU/FLOT1/CD151/HFE/FCGR2B/SFRP4/FCER1G/DAB2/CYBA/PYCARD/ANXA2/CLIP3/CCL19/CD14/SGIP1/RAB31/CD63/NCKAP1L/B2M/C2/AP2M1/BTK/ARRB2/MERTK/PPT1/TREM2/SERPINE1/SMPD1/CCL2/SOD1/ANGPT1/GREM1/SYK/CCL21
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.000475624939795169	0.00964527742492953	0.49849310876659	-0.36754421937251	-1.61121463049376	173	MIF/MAPK3/HAVCR2/BMP4/CCL22/HLA-DRB1/PDGFA/HRAS/CD74/NTRK2/CCL13/PYCARD/CCL3/CCL19/CD4/CSF1R/HTR2B/CCL18/LGALS9/CD44/GNAI2/TPBG/P2RY6/TNFRSF11A/MARCO/ARRB2/TREM2/GLIPR2/GPR183/GPNMB/TRPV4/CCL2/RAP1A/ANGPT1/CCL15/ERBB4/GCNT2/CCL21/RAMP3/F2R/GPBAR1/FGF8/CCL14/NPY5R/NOX4/CCR1/RIPK2/PTPN11/CHI3L1/DSTYK/HTR2A/BMP2/FBXW7/CCL8/CARD9/MAP2K1/HMGB1/ROR1/FGF1/P2RY1/CALCR/GPR55
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0.000508151629826538	0.010135958944122	0.477270815362862	0.306709860946175	1.47922441856485	289	HUWE1/RHOU/MAVS/MAPK14/IGF1/CAMK1/FFAR2/SORL1/EP300/SYBU/ADAM8/PIK3R1/PPARG/PTGS2/CEP290/TM7SF3/ITPR1/RAPGEF3/ICE1/FRMD4A/F2RL1/GLI3/TCAF1/PCM1/EDEM1/BAP1/UBR5/CCT4/VPS35/CHP1/TPR/STOM/PRKAR1A/GIPR/CSNK2A2/SREBF2/TRIM28/ABAT/GSK3B/SH3GLB1/HIF1A/PRKCZ/LRRC8A/EMD/PCK2/GNA11/USP36/GCK/PPID/WLS/PTP4A3/TOMM70/MIEF1/GPR27/ATP2C1/TMEM30B/PCNT/APBB3/VAMP2/UBL4B/AKAP5/APBB1/TARDBP/JAK2/AACS/ZIC1/CD2AP/TLR4/UBE2D3/MYO18A/TCF7L2/ADORA2A/GSK3A/TCAF2/NADK/BAIAP3/ORAI1/HPS4/TM9SF4/ABCC8/IPO5/ANP32B/MYOM1/PRKACA
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	0.00115882970010394	0.0177918742915012	0.45505986738723	0.723578780374408	1.90008998810337	13	PPARA/PLIN5/ABCD2/MLYCD/IRS1/ABCD1/TWIST1/PPARGC1A/KLHL25
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	9.31510069325561e-06	0.0006819133504834	0.593325476396405	0.767541647111242	2.21090568373887	18	PPARA/WDR5/GPT2/DDB1/FOXO1/SIRT1/GPT/CRY1/PPP4R3B/PPARGC1A/PRKACA
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.00128263923362841	0.0190905356271238	0.45505986738723	0.53752632777797	1.84713743058063	38	PPARA/IGF1/WDR5/GPT2/DDB1/FOXO1/SIRT1/GCK/IRS1/INSR/GPT/CRY1/PPP4R3B/PPARGC1A
GOBP_POSITIVE_REGULATION_OF_GROWTH	0.00203341930911185	0.0258350123509098	0.431707695803346	0.320762978502715	1.49156841296575	204	GHR/S100A8/WNT3/MAPK14/VEGFA/IGF1/MECP2/S100A9/NIPBL/GOLGA4/SYT17/SEMA4D/CDKL5/ADNP/CREB1/ITSN2/ACACB/SMURF1/CSNK2A1/BMPR2/DDX3X/RNF157/ZNF639/STAT5B/EDN1/SPTBN4/PUM2/HLX/USP47/SRF/BCL2/EIF4G1/PPM1F/NOTCH1/GDI1/ADAM10/EIF4G2/EXOSC2/INSR/TAF9B/MTOR/MAP2K5/MTM1/SUPV3L1/CHD7/NCBP1/EZR/INO80/TWF2/SFRP2/EGFR/UCN/EXTL3/MEGF8/RPTOR
GOBP_POSITIVE_REGULATION_OF_HISTONE_ACETYLATION	0.000960570460686833	0.0154701827836102	0.477270815362862	0.788564774107518	1.90072564419804	10	SMARCA5/AUTS2/DDX21/BAZ1B/DEK/ERCC6/PPARGC1A
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	5.58429370705325e-05	0.00232297072412207	0.557332238758646	0.791163401724165	2.13518189605509	14	HCFC1/BAZ2A/PHF20/OGT/SMARCA5/AUTS2/WDR5/KANSL1
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	0.00445308369936363	0.0432597971353349	0.407017918923954	0.333455101182397	1.48038340028676	148	HUWE1/RHOU/MAVS/MAPK14/CAMK1/SORL1/EP300/PIK3R1/PTGS2/CEP290/RAPGEF3/ICE1/GLI3/TCAF1/PCM1/EDEM1/BAP1/UBR5/CHP1/TPR/STOM/CSNK2A2/SREBF2/TRIM28/GSK3B/SH3GLB1/EMD/USP36/TOMM70/MIEF1/TMEM30B/PCNT/VAMP2/UBL4B/AKAP5/TARDBP/JAK2/ZIC1/UBE2D3/GSK3A/TCAF2/HPS4/TM9SF4/IPO5/ANP32B/PRKACA
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	0.00166374354652905	0.0224928884471025	0.45505986738723	0.324993650581888	1.48572695477107	185	HUWE1/RHOU/MAVS/MAPK14/CAMK1/SORL1/EP300/MECP2/PIK3R1/PTGS2/CEP290/RAPGEF3/ICE1/GLI3/TBC1D20/TCAF1/DHX9/PCM1/EDEM1/BAP1/MLC1/SCP2/UBR5/MTMR2/CHP1/TPR/STOM/KHDRBS1/PGAP1/CSNK2A2/SREBF2/TRIM28/DYNC1H1/GSK3B/SH3GLB1/NUMA1/EMD/USP36/TOMM70/MIEF1/RDX/TMEM30B/PCNT/VAMP2/UBL4B/AKAP5/TARDBP/JAK2/ZIC1/EZR/UBE2D3/GSK3A/TCAF2
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0.000206488984980618	0.00567786378474952	0.518848077743792	-0.346373600035183	-1.5770475029283	249	BAD/HLA-DPB1/RHOA/LGALS1/HAVCR2/HLA-DRA/CD86/IL18/HLA-DQB1/HLA-DQA1/HLA-DRB1/AIF1/HLA-DPA1/SPTA1/CD74/LILRB4/PYCARD/IL4I1/ANXA1/CCL19/HLA-DRB5/CD4/HLA-DMB/CD209/NLRP3/CD83/NCKAP1L/LGALS9/CD44/CD276/B2M/EBI3/HLA-DQA2/ITGB2/VNN1/CAV1/ACTB/FADD/GCNT1/TNFSF9/MAP3K8/HLA-DMA/LEP/HES1/CCL2/NCK1/CD46/THY1/SYK/CCL21/CD70/IRAK1/IL12A/TFRC/HLA-E/RIPK2/HLA-DOA/HLA-A/PDCD1LG2/PTPN11/LILRB1
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	7.17519035776274e-05	0.00277155964057391	0.538434096309916	-0.411240980648685	-1.76030325742116	143	MIF/MAPK3/HLA-DPB1/HAVCR2/CD86/IL18/AIF1/HLA-DPA1/SPTA1/CD74/BST1/PYCARD/ANXA1/CCL19/CSF1R/HLA-DMB/CD209/NCKAP1L/LGALS9/CD276/EBI3/BTK/FADD/TNFSF9/LEP/HES1/GPR183/NCK1/MYD88/CD46/SYK/CD70/IL12A/TFRC/HLA-E/RIPK2/HLA-A/PDCD1LG2/ZP3/CSF2RA/CD28/PPP3CA/IGF2
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	0.000293598719455333	0.00690311578545462	0.49849310876659	-0.334182601034851	-1.55295043569776	298	MIF/BAD/HLA-DPB1/RHOA/LGALS1/HAVCR2/HLA-DRA/TYROBP/CD86/IL18/HLA-DQB1/HLA-DQA1/HLA-DRB1/AIF1/HLA-DPA1/SPTA1/CD74/AKIRIN2/BST1/LILRB4/PYCARD/IL4I1/ANXA1/CCL19/HLA-DRB5/CD4/HLA-DMB/CD209/NLRP3/CD83/NCKAP1L/LGALS9/CD276/B2M/EBI3/HLA-DQA2/SPI1/LAMP1/BTK/VNN1/CAV1/ACTB/FADD/TNFSF9/MAP3K8/HLA-DMA/LEP/HES1/GPR183/MAD2L2/CCL2/NCK1/MYD88/CD46/THY1/SYK/CCL21/CD70
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	0.000359105393122801	0.00791859374352477	0.49849310876659	0.384322708748245	1.6611814954643	125	CNOT1/CAPRIN1/AGO2/NUP98/DHX36/MOV10/METTL16/DHX9/RBMX/TNRC6B/ZC3HAV1/MIR223/PRMT5/HNRNPU/KHSRP/RBMXL1/RC3H2/HNRNPR/TNRC6C/THRAP3/ROCK1/PRDX6/CNOT4/PUM2/CNOT6L/UPF1/GIGYF2/WDR77/ZFP36/EXOSC2/PATL2/CELF1/SAMD4B/YTHDF3/BTG2/TARDBP/NCBP1/DAZAP1/PAIP1/PAN2/DIS3/MEX3D/PATL1/TTC5/AGO4/PARN/NOCT
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.00308658030121498	0.0336824805515994	0.431707695803346	0.341850281153281	1.49365851336706	139	RGS2/NDRG4/RGMA/CAPRIN1/VEGFA/BRAF/CAMK1/EP300/S100A9/KIDINS220/RAPGEF2/SERPINI1/DHX36/SETX/ADNP/MAGI2/DVL1/AP2A1/ALK/FES/TNN/RAPGEF1/ARHGAP35/RET/PUM2/TWF1/NCKIPSD/CX3CL1/PACSIN1/AMIGO1/KDM1A/STK24/ANKRD27/IGF1R/PLXNB3/TWF2/NFE2L2/ABL1/EPHA3/MARK2/ABL2/ATP8A2/NLGN1
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.00285773499638951	0.0320474567452253	0.431707695803346	0.437030635942446	1.67977462629764	60	MAVS/MAPK14/CAMK1/EP300/PIK3R1/PTGS2/RAPGEF3/GLI3/DHX9/UBR5/TPR/KHDRBS1/TRIM28/GSK3B/EMD/TARDBP/JAK2/ZIC1/IPO5/ANP32B/PRKACA
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	0.000283056557186094	0.00678638553608235	0.49849310876659	0.712913768681829	2.00738780264747	16	SMARCA5/AUTS2/DDX21/DIP2A/BAZ1B/DEK/ERCC6/PRKAA2/PPARGC1A/DIP2B
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.000847459318178122	0.0139653457115175	0.477270815362862	0.354553943586839	1.55496746716297	144	MYCBP2/HUWE1/PTEN/HCFC1/BAZ2A/PHF20/LRRK2/OGT/SMARCA5/AUTS2/WDR5/AMER1/DDX21/ARRDC3/UBA2/TOPORS/PIAS3/KANSL1/PIAS4/PRICKLE1/UBE3A/BAZ1B/TOLLIP/DDX3X/HDAC4/GSK3B/ARNT/CUL3/BMI1/DEK/SIRT1/RASSF5/CRY1/ERCC6/KDM1A/RNF111/MALT1/PPARGC1A/GSK3A/SUV39H1/KAT8/MUL1/SENP2/RNF180/NPM1/CDC14B/NDFIP2/AXIN1/FZR1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	0.00123294845543657	0.0186359010329497	0.45505986738723	0.624306006965374	1.91868905554006	23	SMARCA5/AUTS2/DDX21/DIP2A/FAM161A/BAZ1B/DDX3X/DEK/ERCC6/PRKAA2/TAOK1/PPARGC1A/DIP2B/CEP295
